pay_date,period_start,period_end,employee_id,full_name,department,annual_salary,gross_pay,employee_taxes,benefits,net_pay,employer_cost,location,bank_account,direct_deposit_last4
2025-10-03,2025-09-20,2025-10-03,EMP-1095,Quinn Abbott,G&A,132152,3310.9,253.28,95.0,2962.62,3659.18,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1096,Reese Diaz,Customer Success,132289,3314.34,253.55,95.0,2965.79,3662.89,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1097,Sage Greene,Warehouse,132426,3317.77,253.81,95.0,2968.96,3666.58,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1098,Taylor Jones,Engineering,132563,3321.2,254.07,95.0,2972.13,3670.27,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1099,Uma Meyer,Sales,132700,3324.63,254.33,95.0,2975.3,3673.96,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1100,Val Patel,Finance,132837,3328.07,254.6,95.0,2978.47,3677.67,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1101,Winter Shah,Operations,132974,3331.49,254.86,95.0,2981.63,3681.35,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1102,Xen Vega,G&A,133111,3334.93,255.12,95.0,2984.81,3685.05,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1103,Alex Abbott,Customer Success,133248,3338.36,255.38,95.0,2987.98,3688.74,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1104,Blair Diaz,Warehouse,133385,3341.79,255.65,95.0,2991.14,3692.44,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1105,Casey Greene,Engineering,133522,3345.23,255.91,95.0,2994.32,3696.14,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1106,Drew Jones,Sales,133659,3348.66,256.17,95.0,2997.49,3699.83,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1107,Eden Meyer,Finance,133796,3352.09,256.43,95.0,3000.66,3703.52,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1108,Finley Patel,Operations,133933,3355.52,256.7,95.0,3003.82,3707.22,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1109,Gray Shah,G&A,134070,3358.96,256.96,95.0,3007.0,3710.92,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1110,Harper Vega,Customer Success,134207,3362.39,257.22,95.0,3010.17,3714.61,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1111,Indigo Abbott,Warehouse,134344,3365.82,257.49,95.0,3013.33,3718.31,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1112,Jules Diaz,Engineering,134481,3369.26,257.75,95.0,3016.51,3722.01,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1113,Kai Greene,Sales,134618,3372.69,258.01,95.0,3019.68,3725.7,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1114,Logan Jones,Finance,134755,3376.11,258.27,95.0,3022.84,3729.38,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1115,Morgan Meyer,Operations,134892,3379.55,258.54,95.0,3026.01,3733.09,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1116,Noel Patel,G&A,135029,3382.98,258.8,95.0,3029.18,3736.78,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1117,Oakley Shah,Customer Success,135166,3386.41,259.06,95.0,3032.35,3740.47,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1118,Parker Vega,Warehouse,135303,3389.85,259.32,95.0,3035.53,3744.17,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1119,Quinn Abbott,Engineering,135440,3393.28,259.59,95.0,3038.69,3747.87,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1120,Reese Diaz,Sales,135577,3396.71,259.85,95.0,3041.86,3751.56,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1121,Sage Greene,Finance,135714,3400.14,260.11,95.0,3045.03,3755.25,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1122,Taylor Jones,Operations,135851,3403.58,260.37,95.0,3048.21,3758.95,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1123,Uma Meyer,G&A,135988,3407.01,260.64,95.0,3051.37,3762.65,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1124,Val Patel,Customer Success,136125,3410.44,260.9,95.0,3054.54,3766.34,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1125,Winter Shah,Warehouse,136262,3413.88,261.16,95.0,3057.72,3770.04,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1126,Xen Vega,Engineering,136399,3417.31,261.42,95.0,3060.89,3773.73,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1127,Alex Abbott,Sales,136536,3420.74,261.69,95.0,3064.05,3777.43,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1128,Blair Diaz,Finance,136673,3424.17,261.95,95.0,3067.22,3781.12,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1129,Casey Greene,Operations,136810,3427.6,262.21,95.0,3070.39,3784.81,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1130,Drew Jones,G&A,136947,3431.03,262.47,95.0,3073.56,3788.5,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1131,Eden Meyer,Customer Success,137084,3434.47,262.74,95.0,3076.73,3792.21,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1132,Finley Patel,Warehouse,137221,3437.9,263.0,95.0,3079.9,3795.9,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1133,Gray Shah,Engineering,137358,3441.33,263.26,95.0,3083.07,3799.59,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1134,Harper Vega,Sales,137495,3444.77,263.52,95.0,3086.25,3803.29,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1135,Indigo Abbott,Finance,137632,3448.2,263.79,95.0,3089.41,3806.99,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1136,Jules Diaz,Operations,137769,3451.63,264.05,95.0,3092.58,3810.68,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1137,Kai Greene,G&A,137906,3455.06,264.31,95.0,3095.75,3814.37,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1138,Logan Jones,Customer Success,138043,3458.5,264.58,95.0,3098.92,3818.08,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1139,Morgan Meyer,Warehouse,138180,3461.93,264.84,95.0,3102.09,3821.77,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1140,Noel Patel,Engineering,138317,3465.36,265.1,95.0,3105.26,3825.46,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1141,Oakley Shah,Sales,138454,3468.79,265.36,95.0,3108.43,3829.15,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1142,Parker Vega,Finance,138591,3472.22,265.62,95.0,3111.6,3832.84,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1143,Quinn Abbott,Operations,138728,3475.65,265.89,95.0,3114.76,3836.54,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1144,Reese Diaz,G&A,138865,3479.09,266.15,95.0,3117.94,3840.24,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1145,Sage Greene,Customer Success,139002,3482.52,266.41,95.0,3121.11,3843.93,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1146,Taylor Jones,Warehouse,139139,3485.95,266.68,95.0,3124.27,3847.63,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1147,Uma Meyer,Engineering,139276,3489.39,266.94,95.0,3127.45,3851.33,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1148,Val Patel,Sales,139413,3492.82,267.2,95.0,3130.62,3855.02,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1149,Winter Shah,Finance,139550,3496.25,267.46,95.0,3133.79,3858.71,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1150,Xen Vega,Operations,139687,3499.68,267.73,95.0,3136.95,3862.41,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1151,Alex Abbott,G&A,139824,3503.12,267.99,95.0,3140.13,3866.11,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1152,Blair Diaz,Customer Success,139961,3506.55,268.25,95.0,3143.3,3869.8,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1153,Casey Greene,Warehouse,140098,3509.98,268.51,95.0,3146.47,3873.49,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1154,Drew Jones,Engineering,140235,3513.41,268.78,95.0,3149.63,3877.19,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1155,Eden Meyer,Sales,140372,3516.84,269.04,95.0,3152.8,3880.88,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1156,Finley Patel,Finance,140509,3520.28,269.3,95.0,3155.98,3884.58,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1157,Gray Shah,Operations,140646,3523.71,269.56,95.0,3159.15,3888.27,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1158,Harper Vega,G&A,140783,3527.14,269.83,95.0,3162.31,3891.97,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1159,Indigo Abbott,Customer Success,140920,3530.57,270.09,95.0,3165.48,3895.66,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1160,Jules Diaz,Warehouse,141057,3534.01,270.35,95.0,3168.66,3899.36,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1161,Kai Greene,Engineering,141194,3537.44,270.61,95.0,3171.83,3903.05,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1162,Logan Jones,Sales,141331,3540.87,270.88,95.0,3174.99,3906.75,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1163,Morgan Meyer,Finance,141468,3544.31,271.14,95.0,3178.17,3910.45,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1164,Noel Patel,Operations,141605,3547.74,271.4,95.0,3181.34,3914.14,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1165,Oakley Shah,G&A,141742,3551.17,271.66,95.0,3184.51,3917.83,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1166,Parker Vega,Customer Success,141879,3554.6,271.93,95.0,3187.67,3921.53,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1167,Quinn Abbott,Warehouse,142016,3558.03,272.19,95.0,3190.84,3925.22,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1168,Reese Diaz,Engineering,142153,3561.46,272.45,95.0,3194.01,3928.91,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1169,Sage Greene,Sales,142290,3564.9,272.71,95.0,3197.19,3932.61,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1170,Taylor Jones,Finance,142427,3568.33,272.98,95.0,3200.35,3936.31,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1171,Uma Meyer,Operations,142564,3571.76,273.24,95.0,3203.52,3940.0,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1172,Val Patel,G&A,142701,3575.19,273.5,95.0,3206.69,3943.69,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1173,Winter Shah,Customer Success,142838,3578.63,273.77,95.0,3209.86,3947.4,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1174,Xen Vega,Warehouse,142975,3582.06,274.03,95.0,3213.03,3951.09,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1175,Alex Abbott,Engineering,143112,3585.49,274.29,95.0,3216.2,3954.78,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1176,Blair Diaz,Sales,143249,3588.93,274.55,95.0,3219.38,3958.48,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1177,Casey Greene,Finance,143386,3592.36,274.82,95.0,3222.54,3962.18,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1178,Drew Jones,Operations,143523,3595.79,275.08,95.0,3225.71,3965.87,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1179,Eden Meyer,G&A,143660,3599.22,275.34,95.0,3228.88,3969.56,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1180,Finley Patel,Customer Success,143797,3602.65,275.6,95.0,3232.05,3973.25,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1181,Gray Shah,Warehouse,143934,3606.08,275.87,95.0,3235.21,3976.95,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1182,Harper Vega,Engineering,144071,3609.52,276.13,95.0,3238.39,3980.65,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1183,Indigo Abbott,Sales,144208,3612.95,276.39,95.0,3241.56,3984.34,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1184,Jules Diaz,Finance,144345,3616.38,276.65,95.0,3244.73,3988.03,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1185,Kai Greene,Operations,144482,3619.82,276.92,95.0,3247.9,3991.74,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1186,Logan Jones,G&A,144619,3623.25,277.18,95.0,3251.07,3995.43,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1187,Morgan Meyer,Customer Success,144756,3626.68,277.44,95.0,3254.24,3999.12,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1188,Noel Patel,Warehouse,144893,3630.11,277.7,95.0,3257.41,4002.81,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1189,Oakley Shah,Engineering,145030,3633.55,277.97,95.0,3260.58,4006.52,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1191,Quinn Abbott,Finance,145304,3640.41,278.49,95.0,3266.92,4013.9,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1192,Reese Diaz,Operations,145441,3643.84,278.75,95.0,3270.09,4017.59,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1193,Sage Greene,G&A,145578,3647.27,279.02,95.0,3273.25,4021.29,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1194,Taylor Jones,Customer Success,145715,3650.7,279.28,95.0,3276.42,4024.98,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1195,Uma Meyer,Warehouse,145852,3654.14,279.54,95.0,3279.6,4028.68,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1196,Val Patel,Engineering,145989,3657.57,279.8,95.0,3282.77,4032.37,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1197,Winter Shah,Sales,146126,3661.0,280.07,95.0,3285.93,4036.07,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1198,Xen Vega,Finance,146263,3664.44,280.33,95.0,3289.11,4039.77,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1199,Alex Abbott,Operations,146400,3667.87,280.59,95.0,3292.28,4043.46,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1200,Blair Diaz,G&A,146537,3671.3,280.85,95.0,3295.45,4047.15,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1201,Casey Greene,Customer Success,146674,3674.73,281.12,95.0,3298.61,4050.85,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1202,Drew Jones,Warehouse,146811,3678.17,281.38,95.0,3301.79,4054.55,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1203,Eden Meyer,Engineering,146948,3681.6,281.64,95.0,3304.96,4058.24,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1204,Finley Patel,Sales,147085,3685.03,281.9,95.0,3308.13,4061.93,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1205,Gray Shah,Finance,147222,3688.46,282.17,95.0,3311.29,4065.63,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1206,Harper Vega,Operations,147359,3691.89,282.43,95.0,3314.46,4069.32,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1207,Indigo Abbott,G&A,147496,3695.33,282.69,95.0,3317.64,4073.02,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1208,Jules Diaz,Customer Success,147633,3698.76,282.96,95.0,3320.8,4076.72,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1209,Kai Greene,Warehouse,147770,3702.19,283.22,95.0,3323.97,4080.41,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1210,Logan Jones,Engineering,147907,3705.62,283.48,95.0,3327.14,4084.1,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1211,Morgan Meyer,Sales,148044,3709.06,283.74,95.0,3330.32,4087.8,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1212,Noel Patel,Finance,148181,3712.49,284.01,95.0,3333.48,4091.5,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1213,Oakley Shah,Operations,148318,3715.92,284.27,95.0,3336.65,4095.19,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1214,Parker Vega,G&A,148455,3719.36,284.53,95.0,3339.83,4098.89,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1215,Quinn Abbott,Customer Success,148592,3722.79,284.79,95.0,3343.0,4102.58,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1216,Reese Diaz,Warehouse,148729,3726.22,285.06,95.0,3346.16,4106.28,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1217,Sage Greene,Engineering,148866,3729.65,285.32,95.0,3349.33,4109.97,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1218,Taylor Jones,Sales,149003,3733.08,285.58,95.0,3352.5,4113.66,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1219,Uma Meyer,Finance,149140,3736.51,285.84,95.0,3355.67,4117.35,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1220,Val Patel,Operations,149277,3739.95,286.11,95.0,3358.84,4121.06,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1221,Winter Shah,G&A,149414,3743.38,286.37,95.0,3362.01,4124.75,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1222,Xen Vega,Customer Success,149551,3746.81,286.63,95.0,3365.18,4128.44,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1223,Alex Abbott,Warehouse,149688,3750.24,286.89,95.0,3368.35,4132.13,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1224,Blair Diaz,Engineering,149825,3753.68,287.16,95.0,3371.52,4135.84,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1225,Casey Greene,Sales,149962,3757.11,287.42,95.0,3374.69,4139.53,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1226,Drew Jones,Finance,150099,3760.54,287.68,95.0,3377.86,4143.22,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1227,Eden Meyer,Operations,150236,3763.98,287.94,95.0,3381.04,4146.92,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1228,Finley Patel,G&A,150373,3767.41,288.21,95.0,3384.2,4150.62,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1229,Gray Shah,Customer Success,150510,3770.84,288.47,95.0,3387.37,4154.31,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1230,Harper Vega,Warehouse,150647,3774.28,288.73,95.0,3390.55,4158.01,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1231,Indigo Abbott,Engineering,150784,3777.7,288.99,95.0,3393.71,4161.69,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1232,Jules Diaz,Sales,150921,3781.13,289.26,95.0,3396.87,4165.39,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1233,Kai Greene,Finance,151058,3784.57,289.52,95.0,3400.05,4169.09,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1234,Logan Jones,Operations,151195,3788.0,289.78,95.0,3403.22,4172.78,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1235,Morgan Meyer,G&A,151332,3791.43,290.04,95.0,3406.39,4176.47,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1236,Noel Patel,Customer Success,151469,3794.87,290.31,95.0,3409.56,4180.18,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1237,Oakley Shah,Warehouse,151606,3798.3,290.57,95.0,3412.73,4183.87,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1238,Parker Vega,Engineering,151743,3801.73,290.83,95.0,3415.9,4187.56,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1239,Quinn Abbott,Sales,151880,3805.16,291.09,95.0,3419.07,4191.25,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1240,Reese Diaz,Finance,152017,3808.6,291.36,95.0,3422.24,4194.96,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1241,Sage Greene,Operations,152154,3812.03,291.62,95.0,3425.41,4198.65,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1242,Taylor Jones,G&A,152291,3815.46,291.88,95.0,3428.58,4202.34,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1243,Uma Meyer,Customer Success,152428,3818.9,292.15,95.0,3431.75,4206.05,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1244,Val Patel,Warehouse,152565,3822.32,292.41,95.0,3434.91,4209.73,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1245,Winter Shah,Engineering,152702,3825.75,292.67,95.0,3438.08,4213.42,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1246,Xen Vega,Sales,152839,3829.19,292.93,95.0,3441.26,4217.12,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1247,Alex Abbott,Finance,152976,3832.62,293.2,95.0,3444.42,4220.82,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1248,Blair Diaz,Operations,153113,3836.05,293.46,95.0,3447.59,4224.51,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1249,Casey Greene,G&A,153250,3839.49,293.72,95.0,3450.77,4228.21,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1250,Drew Jones,Customer Success,153387,3842.92,293.98,95.0,3453.94,4231.9,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1251,Eden Meyer,Warehouse,153524,3846.35,294.25,95.0,3457.1,4235.6,"Cambridge, MA",BANK-PAYROLL,
2025-10-03,2025-09-20,2025-10-03,EMP-1252,Finley Patel,Engineering,153661,3849.79,294.51,95.0,3460.28,4239.3,"Cambridge, MA",BANK-PAYROLL,
